Employee ID,Skill Set,Experience Level,Availability (%),Job Role,Salary (USD),Performance Score,Assigned Product ID,Development Timeline (Months),Task Completion Time (Days),Tool and Software Usage,Team Communication Metrics
EMP3609,Product Design,Senior,74,Developer,116367,2.9,PDD0837,4,5.91854454252865,Slack,3.1
EMP3610,Product Design,Senior,60,Project Manager,114746,4.2,PDD0886,8,12.105607208472566,GitHub,4.2
EMP3611,Product Design,Junior,57,Project Manager,135688,5.0,PDD0238,7,10.50058409358867,GitHub,4.8
EMP3612,Project Management,Junior,70,Designer,70462,4.6,PDD0759,2,2.992624334155773,Jira,4.9
EMP3613,Product Design,Mid,57,Designer,60558,2.2,PDD0421,6,8.981345722308765,GitHub,2.2
EMP3614,Data Analysis,Mid,86,Project Manager,146262,4.8,PDD0720,6,8.93826400787271,Jira,4.9
EMP3615,Project Management,Mid,73,Analyst,104599,1.8,PDD0149,4,5.839431582163545,Jira,1.8
EMP3616,Market Analysis,Mid,95,Analyst,91174,2.7,PDD0226,6,8.969151409762581,Jira,2.7
EMP3617,Product Design,Mid,97,Developer,102758,4.5,PDD0750,10,15.092943308076583,Slack,4.4
EMP3618,Market Analysis,Mid,72,Project Manager,77467,2.3,PDD0626,9,13.444830550303186,GitHub,2.5
EMP3619,Product Design,Junior,73,Project Manager,72789,2.4,PDD0838,10,15.05641781467559,Jira,2.3
EMP3620,Product Design,Senior,62,Analyst,60937,5.0,PDD0746,9,13.354790657143608,GitHub,4.9
EMP3621,Project Management,Mid,88,Project Manager,103187,2.8,PDD0127,1,1.6417894931835075,Slack,2.8
EMP3622,Product Design,Junior,54,Analyst,114120,4.8,PDD0582,11,16.665242156944615,Jira,4.8
EMP3623,Product Design,Junior,64,Project Manager,140621,2.1,PDD0970,7,10.554223589921165,Jira,2.1
EMP3624,Software Development,Senior,73,Analyst,133608,3.0,PDD0735,4,6.011277702716392,Jira,3.0
EMP3625,Data Analysis,Mid,60,Analyst,119018,2.5,PDD0646,2,2.910203139975123,Jira,2.4
EMP3626,Data Analysis,Senior,66,Designer,55251,3.3,PDD0835,8,11.798590267426176,Jira,3.3
EMP3627,Market Analysis,Senior,57,Analyst,64876,4.6,PDD0761,10,15.05111872454957,Slack,4.7
EMP3628,Market Analysis,Senior,91,Analyst,105016,5.0,PDD0044,3,4.615224703451571,Jira,4.9
EMP3629,Project Management,Mid,73,Developer,110014,3.0,PDD0951,2,2.98208026639215,Jira,3.2
EMP3630,Market Analysis,Mid,87,Analyst,86826,1.7,PDD0820,9,13.521045522235378,Jira,1.5
EMP3631,Software Development,Mid,76,Analyst,109654,1.2,PDD0601,5,7.402078281462652,Jira,1.2
EMP3632,Market Analysis,Junior,91,Developer,82159,1.6,PDD0340,8,12.03945713616929,Slack,1.6
EMP3633,Product Design,Junior,56,Project Manager,77967,4.0,PDD0739,8,12.101620498917075,GitHub,4.0
EMP3634,Market Analysis,Junior,73,Developer,84159,3.4,PDD0449,11,16.5574204833305,Slack,3.4
EMP3635,Market Analysis,Mid,76,Analyst,89466,4.0,PDD0948,4,5.913694924524672,Slack,3.9
EMP3636,Product Design,Senior,86,Project Manager,128179,4.8,PDD0415,11,16.448201694929484,Slack,4.8
EMP3637,Software Development,Senior,94,Project Manager,127725,3.8,PDD0253,3,4.569324451827839,Jira,3.9
EMP3638,Data Analysis,Junior,52,Developer,106123,4.1,PDD0974,11,16.441455449261117,GitHub,4.1
EMP3639,Software Development,Senior,71,Developer,132396,2.7,PDD0067,6,9.17869866177743,Jira,2.7
EMP3640,Software Development,Junior,97,Analyst,79339,3.0,PDD0764,7,10.730628579031212,Jira,3.2
EMP3641,Project Management,Senior,87,Designer,84855,4.3,PDD0336,7,10.47274438030103,Slack,4.6
EMP3642,Project Management,Mid,71,Project Manager,55442,3.6,PDD0462,5,7.772054059421163,Jira,3.5
EMP3643,Product Design,Junior,89,Developer,85796,3.1,PDD0579,7,10.502314021121213,Slack,3.3
EMP3644,Project Management,Junior,97,Analyst,81524,1.9,PDD0646,2,3.112920262256791,GitHub,2.0
EMP3645,Data Analysis,Senior,98,Developer,128178,3.4,PDD0521,9,13.528845353386941,GitHub,3.5
EMP3646,Product Design,Mid,78,Designer,51811,2.2,PDD0737,3,4.505769256063136,GitHub,2.0
EMP3647,Project Management,Mid,59,Designer,70926,3.4,PDD0489,1,1.3658970629704505,GitHub,3.4
EMP3648,Market Analysis,Mid,66,Analyst,60952,2.9,PDD0780,3,4.480848725490901,GitHub,3.1
EMP3649,Project Management,Mid,91,Designer,70793,1.4,PDD0066,5,7.676047821468154,Slack,1.3
EMP3650,Data Analysis,Junior,56,Project Manager,110656,4.4,PDD0832,1,1.554178434827794,GitHub,4.5
EMP3651,Project Management,Mid,92,Analyst,96650,3.3,PDD0299,6,9.004611328107085,Jira,3.2
EMP3652,Product Design,Senior,84,Analyst,124612,4.6,PDD0878,1,1.4965754817938324,GitHub,4.8
EMP3653,Market Analysis,Junior,89,Project Manager,52708,4.7,PDD0444,10,15.061026714117322,Slack,4.9
EMP3654,Product Design,Senior,52,Developer,84090,3.1,PDD0323,6,9.002069915295444,GitHub,3.2
EMP3655,Market Analysis,Mid,62,Analyst,131128,3.7,PDD0333,10,15.047706372314837,GitHub,3.7
EMP3656,Market Analysis,Junior,55,Developer,80506,4.6,PDD0031,1,1.4877607130062678,Jira,4.6
EMP3657,Data Analysis,Senior,66,Project Manager,76839,3.7,PDD0969,8,11.979342955628477,Slack,3.7
EMP3658,Software Development,Mid,51,Project Manager,121014,2.0,PDD0168,2,2.898711859131291,GitHub,2.0
EMP3659,Data Analysis,Junior,88,Developer,79822,2.0,PDD0105,2,3.178721215097529,Slack,2.0
EMP3660,Software Development,Mid,87,Developer,131770,2.7,PDD0840,2,2.897348852125463,Jira,2.8
EMP3661,Software Development,Mid,82,Developer,141038,1.2,PDD0022,1,1.5299616787506212,Slack,1.1
EMP3662,Data Analysis,Mid,91,Analyst,52622,2.5,PDD0986,2,2.9547236363539087,Jira,2.6
EMP3663,Project Management,Mid,72,Designer,76029,1.6,PDD0761,8,11.94618299677069,GitHub,1.9
EMP3664,Data Analysis,Senior,82,Analyst,65805,4.3,PDD0125,8,11.957631091054942,GitHub,4.3
EMP3665,Product Design,Mid,74,Designer,111722,4.1,PDD0720,6,8.938708838069662,Jira,4.2
EMP3666,Product Design,Junior,63,Analyst,77691,1.7,PDD0992,4,6.033351436485144,Slack,1.5
EMP3667,Product Design,Senior,84,Developer,68605,2.1,PDD0419,10,15.08197238129492,Slack,2.1
EMP3668,Product Design,Mid,79,Developer,73100,3.3,PDD0100,4,6.067730423930762,GitHub,3.3
EMP3669,Software Development,Junior,58,Analyst,139227,2.0,PDD0705,8,11.819959688445953,GitHub,2.1
EMP3670,Software Development,Junior,79,Project Manager,79922,1.2,PDD0764,8,12.102859267940135,Slack,1.4
EMP3671,Data Analysis,Senior,56,Designer,123108,4.1,PDD0327,8,12.069323924236373,GitHub,4.1
EMP3672,Market Analysis,Senior,57,Analyst,103210,1.4,PDD0434,10,14.940805878584673,Slack,1.3
EMP3673,Market Analysis,Senior,56,Analyst,81331,3.7,PDD0625,4,6.070555365383868,GitHub,3.6
EMP3674,Software Development,Senior,91,Designer,104388,1.6,PDD0040,2,3.103444098842976,Jira,1.4
EMP3675,Project Management,Mid,76,Developer,103439,1.0,PDD0368,3,4.4692264884481485,Slack,1.0
EMP3676,Software Development,Senior,74,Developer,76751,3.2,PDD0843,3,4.4312999323619895,Jira,3.1
EMP3677,Project Management,Senior,96,Developer,112983,2.1,PDD0523,6,9.16096146924702,Slack,2.2
EMP3678,Market Analysis,Junior,73,Project Manager,121119,1.5,PDD0973,1,1.682333656361528,Jira,1.7
EMP3679,Software Development,Senior,77,Designer,106534,3.7,PDD0041,1,1.5838918926563301,Jira,3.9
EMP3680,Data Analysis,Junior,83,Developer,128508,3.6,PDD0004,3,4.624204266048647,GitHub,3.5
EMP3681,Product Design,Mid,59,Project Manager,50353,2.6,PDD0473,3,4.515386714688898,Slack,2.5
EMP3682,Market Analysis,Junior,85,Developer,128999,1.4,PDD0003,2,3.107002250111579,GitHub,1.3
EMP3683,Software Development,Mid,64,Project Manager,52933,2.9,PDD0376,4,5.784092291844184,Slack,3.1
EMP3684,Software Development,Junior,87,Project Manager,111460,1.4,PDD0842,5,7.571086961719678,Jira,1.5
EMP3685,Product Design,Junior,52,Developer,95708,5.0,PDD0197,11,16.56889964876434,Slack,5.0
EMP3686,Market Analysis,Senior,61,Project Manager,120961,1.9,PDD0844,3,4.569044655414386,GitHub,1.9
EMP3687,Data Analysis,Junior,82,Designer,59219,1.0,PDD0162,7,10.545567166970365,GitHub,1.1
EMP3688,Data Analysis,Mid,75,Designer,80428,1.9,PDD0588,10,15.046434576293043,Slack,1.9
EMP3689,Data Analysis,Junior,90,Developer,64205,3.5,PDD0565,10,14.946860773687705,Jira,3.5
EMP3690,Market Analysis,Senior,90,Analyst,101131,4.9,PDD0294,5,7.703356359371791,GitHub,4.8
EMP3691,Data Analysis,Senior,55,Project Manager,102931,3.1,PDD0463,4,6.164779452026256,Slack,3.1
EMP3692,Project Management,Mid,52,Analyst,70116,2.8,PDD0341,2,3.237450579263952,Jira,2.7
EMP3693,Software Development,Senior,76,Developer,91889,5.0,PDD0759,9,13.444655727305562,GitHub,5.0
EMP3694,Project Management,Junior,90,Designer,71576,1.7,PDD0004,3,4.576669883758315,GitHub,1.7
EMP3695,Market Analysis,Mid,63,Developer,138984,1.8,PDD0715,9,13.585001967425338,Jira,1.8
EMP3696,Data Analysis,Senior,98,Developer,142264,2.5,PDD0378,1,1.2965600884262878,Slack,2.6
EMP3697,Data Analysis,Junior,98,Project Manager,61604,4.0,PDD0586,11,16.499237096569843,Jira,4.0
EMP3698,Data Analysis,Senior,99,Project Manager,58323,2.2,PDD0967,3,4.534817509090055,Jira,2.2
EMP3699,Product Design,Senior,60,Analyst,93327,2.9,PDD0841,10,15.037139915850593,Jira,2.8
EMP3700,Product Design,Mid,66,Analyst,83615,4.8,PDD0786,11,16.42029873913086,Slack,4.8
EMP3701,Data Analysis,Mid,95,Developer,64360,4.5,PDD0303,4,6.106092372322802,Slack,4.4
EMP3702,Software Development,Mid,97,Project Manager,69879,4.8,PDD0411,3,4.535607663444927,Slack,4.9
EMP3703,Product Design,Junior,65,Developer,87382,1.7,PDD0107,6,8.95601292429348,Jira,1.7
EMP3704,Market Analysis,Senior,92,Project Manager,76493,2.9,PDD0284,7,10.564804947724877,GitHub,3.0
EMP3705,Data Analysis,Mid,50,Designer,126460,3.9,PDD0697,9,13.408090387476983,GitHub,3.9
EMP3706,Software Development,Junior,97,Project Manager,63828,3.9,PDD0992,9,13.539051169026145,Slack,4.0
EMP3707,Product Design,Junior,55,Analyst,86647,3.2,PDD0586,7,10.491836616091229,GitHub,3.2
EMP3708,Market Analysis,Junior,64,Developer,144484,4.3,PDD0738,10,15.004081355773698,GitHub,4.3
EMP3709,Product Design,Senior,82,Project Manager,146929,1.2,PDD0759,7,10.434205405793808,Slack,1.3
EMP3710,Market Analysis,Mid,56,Analyst,117674,1.8,PDD0389,10,14.892482190939536,Slack,1.8
EMP3711,Data Analysis,Senior,57,Analyst,119371,2.3,PDD0404,11,16.38576182231333,Jira,2.3
EMP3712,Software Development,Junior,91,Developer,78361,3.9,PDD0823,3,4.376915342028902,Jira,4.0
EMP3713,Project Management,Senior,79,Analyst,103224,4.6,PDD0094,8,12.011140863104142,Slack,4.4
EMP3714,Product Design,Mid,56,Developer,130502,3.1,PDD0545,2,3.0426764893577802,GitHub,3.1
EMP3715,Software Development,Junior,89,Developer,79294,3.8,PDD0192,11,16.538050985028107,GitHub,4.0
EMP3716,Project Management,Senior,94,Project Manager,114985,3.4,PDD0659,4,5.930980202618132,GitHub,3.6
EMP3717,Data Analysis,Mid,63,Designer,83984,4.7,PDD0770,3,4.380379262978559,Slack,4.8
EMP3718,Market Analysis,Mid,52,Project Manager,77208,4.6,PDD0722,9,13.544790318523575,Jira,4.5
EMP3719,Data Analysis,Mid,75,Analyst,120310,4.2,PDD0846,6,9.04084940827156,GitHub,4.3
EMP3720,Software Development,Mid,93,Designer,104297,2.1,PDD0453,7,10.610367474200174,Jira,2.0
EMP3721,Software Development,Junior,83,Analyst,69783,2.5,PDD0189,6,8.883217318787606,Jira,2.6
EMP3722,Product Design,Junior,79,Designer,76413,2.7,PDD0058,8,11.984028301097343,GitHub,2.8
EMP3723,Project Management,Senior,79,Developer,121957,1.0,PDD0658,1,1.545180857395862,Jira,1.2
EMP3724,Project Management,Mid,78,Analyst,91893,1.9,PDD0685,7,10.350553937295523,Jira,2.0
EMP3725,Product Design,Mid,86,Designer,97917,3.9,PDD0243,6,8.984246992130426,Jira,4.0
EMP3726,Data Analysis,Junior,93,Project Manager,53023,3.2,PDD0079,1,1.3295598734661316,Jira,3.2
EMP3727,Project Management,Senior,74,Developer,144253,4.8,PDD0663,1,1.447536730334572,Slack,4.7
EMP3728,Data Analysis,Senior,53,Developer,134056,1.1,PDD0306,1,1.6386535519835383,Jira,1.0
EMP3729,Market Analysis,Junior,50,Analyst,103755,2.5,PDD0644,6,9.203211204493613,GitHub,2.5
EMP3730,Software Development,Junior,57,Analyst,138336,3.8,PDD0610,3,4.514475249709554,Jira,3.9
EMP3731,Market Analysis,Junior,51,Designer,96175,1.5,PDD0280,6,9.035883554384647,Slack,1.3
EMP3732,Product Design,Junior,66,Developer,143249,3.0,PDD0012,9,13.504561425601608,GitHub,3.1
EMP3733,Project Management,Junior,90,Developer,136912,1.1,PDD0285,4,6.092670418168628,Jira,1.2
EMP3734,Market Analysis,Junior,92,Analyst,147006,1.7,PDD0262,1,1.5855749840754776,Slack,1.7
EMP3735,Software Development,Senior,98,Developer,117528,4.8,PDD0920,11,16.349996411686583,Slack,4.5
EMP3736,Project Management,Junior,72,Project Manager,63804,3.4,PDD0111,2,3.0570588501511238,Slack,3.4
EMP3737,Data Analysis,Junior,70,Designer,91177,4.0,PDD0598,5,7.379285262926794,Slack,4.0
EMP3738,Project Management,Senior,78,Developer,53504,1.4,PDD0763,7,10.61704831969149,GitHub,1.4
EMP3739,Software Development,Senior,54,Developer,96370,1.9,PDD0401,5,7.613490806253894,GitHub,1.8
EMP3740,Project Management,Mid,81,Developer,85899,1.8,PDD0313,6,8.841785593399964,Slack,1.8
EMP3741,Market Analysis,Mid,70,Designer,106581,2.1,PDD0032,1,1.6010351176739728,GitHub,2.2
EMP3742,Product Design,Senior,58,Analyst,147141,2.0,PDD0089,5,7.390426394048539,GitHub,1.8
EMP3743,Market Analysis,Junior,56,Project Manager,72952,3.3,PDD0381,6,8.983084209766938,Slack,3.3
EMP3744,Project Management,Senior,67,Analyst,57368,3.8,PDD0949,1,1.3743759963557856,GitHub,3.8
EMP3745,Data Analysis,Junior,64,Developer,96000,3.2,PDD0794,2,3.0505609305649672,Slack,3.2
EMP3746,Project Management,Junior,74,Project Manager,142697,2.2,PDD0731,6,9.157236500636698,GitHub,2.3
EMP3747,Software Development,Junior,97,Developer,111601,3.8,PDD0711,7,10.481259832749606,Jira,3.8
EMP3748,Market Analysis,Senior,65,Designer,137625,3.2,PDD0547,2,2.9463021353152428,Jira,3.4
EMP3749,Market Analysis,Junior,69,Designer,70457,3.6,PDD0994,1,1.4964378266620642,Jira,3.5
EMP3750,Project Management,Senior,94,Designer,116819,1.8,PDD0539,6,9.145784118707862,GitHub,2.0
EMP3751,Product Design,Junior,86,Developer,99510,4.8,PDD0904,11,16.60042985331832,Jira,4.8
EMP3752,Project Management,Junior,83,Analyst,101425,2.3,PDD0163,10,15.13891857133923,GitHub,2.2
EMP3753,Product Design,Senior,54,Analyst,130136,2.5,PDD0018,11,16.496821299134464,Jira,2.4
EMP3754,Project Management,Senior,82,Developer,131988,3.2,PDD0919,5,7.284304719887231,Jira,3.3
EMP3755,Market Analysis,Junior,50,Developer,68409,1.2,PDD0350,3,4.320960143358688,Slack,1.1
EMP3756,Product Design,Junior,97,Project Manager,90968,1.8,PDD0528,11,16.480866125730362,Jira,1.8
EMP3757,Software Development,Mid,98,Designer,67959,4.3,PDD0671,9,13.359194767667026,GitHub,4.4
EMP3758,Product Design,Senior,56,Analyst,137234,4.2,PDD0317,1,1.5711968255946593,Jira,4.1
EMP3759,Data Analysis,Mid,91,Analyst,58984,1.6,PDD0377,9,13.477148924660552,GitHub,1.7
EMP3760,Software Development,Mid,53,Project Manager,124034,3.4,PDD0230,1,1.3177983775714857,Slack,3.3
EMP3761,Project Management,Mid,53,Project Manager,135880,1.3,PDD0382,7,10.534106965663753,GitHub,1.2
EMP3762,Data Analysis,Senior,94,Developer,132065,1.3,PDD0754,1,1.4254303385477713,Slack,1.4
EMP3763,Software Development,Junior,62,Developer,119101,4.2,PDD0802,6,8.979498952797249,Slack,4.3
EMP3764,Project Management,Junior,84,Developer,66826,2.9,PDD0129,11,16.604101639626908,Slack,2.9
EMP3765,Product Design,Senior,92,Designer,131082,4.7,PDD0073,9,13.626807671556088,Slack,4.7
EMP3766,Project Management,Mid,67,Analyst,74884,2.9,PDD0484,7,10.629103960973412,Jira,2.9
EMP3767,Market Analysis,Senior,92,Project Manager,115326,4.2,PDD0492,11,16.569675945255522,GitHub,4.3
EMP3768,Software Development,Junior,99,Analyst,88460,3.6,PDD0708,11,16.678831047226133,Jira,3.6
EMP3769,Product Design,Senior,95,Developer,113729,2.7,PDD0429,6,8.969614970150168,Slack,2.6
EMP3770,Project Management,Mid,60,Designer,72072,3.2,PDD0640,5,7.482344081415016,Jira,3.2
EMP3771,Product Design,Senior,62,Analyst,96412,4.7,PDD0314,3,4.432420984120081,Slack,4.8
EMP3772,Product Design,Junior,92,Developer,139491,1.3,PDD0532,11,16.507341372728067,Slack,1.2
EMP3773,Software Development,Junior,80,Project Manager,136598,3.1,PDD0493,2,3.0000615568034803,GitHub,3.2
EMP3774,Product Design,Junior,88,Developer,135960,1.2,PDD0721,2,3.017483994079977,Jira,1.4
EMP3775,Software Development,Mid,91,Developer,134641,3.2,PDD0172,9,13.497151926345035,Slack,3.2
EMP3776,Product Design,Junior,55,Analyst,62341,3.4,PDD0906,3,4.593740851408061,GitHub,3.6
EMP3777,Product Design,Junior,87,Designer,116112,4.2,PDD0302,7,10.50720195201834,GitHub,3.9
EMP3778,Project Management,Senior,99,Project Manager,75844,4.2,PDD0875,4,5.99230145040206,Slack,4.1
EMP3779,Data Analysis,Senior,60,Project Manager,50199,1.0,PDD0382,7,10.54028845978679,GitHub,1.1
EMP3780,Software Development,Mid,70,Project Manager,105730,1.3,PDD0360,6,8.874878264020264,GitHub,1.2
EMP3781,Market Analysis,Mid,75,Designer,112836,3.7,PDD0717,11,16.380207032647363,Jira,3.8
EMP3782,Software Development,Senior,64,Project Manager,82552,1.7,PDD0505,10,14.976868568105468,GitHub,1.7
EMP3783,Product Design,Junior,73,Developer,75984,3.1,PDD0761,11,16.56178874315272,Jira,3.2
EMP3784,Data Analysis,Senior,67,Designer,93672,1.9,PDD0697,4,6.0044993022625786,Jira,1.8
EMP3785,Software Development,Senior,57,Project Manager,86592,4.3,PDD0678,3,4.470966447220211,Slack,4.4
EMP3786,Product Design,Junior,90,Designer,71043,3.7,PDD0364,11,16.515273873504427,Slack,3.7
EMP3787,Market Analysis,Senior,84,Developer,135840,2.7,PDD0272,4,6.1167834890907775,GitHub,2.8
EMP3788,Project Management,Senior,77,Analyst,103730,1.9,PDD0423,2,2.890609001973469,GitHub,1.8
EMP3789,Project Management,Junior,78,Designer,107108,3.6,PDD0353,11,16.512141746919887,Jira,3.6
EMP3790,Software Development,Junior,96,Analyst,125481,2.4,PDD0667,2,2.8869565797670886,Slack,2.5
EMP3791,Software Development,Mid,95,Designer,81044,3.4,PDD0741,4,5.913724846676353,Jira,3.4
EMP3792,Market Analysis,Mid,51,Developer,123732,3.7,PDD0896,11,16.509667660743652,Slack,3.8
EMP3793,Project Management,Senior,67,Analyst,135486,1.6,PDD0880,3,4.584032629855813,Slack,1.6
EMP3794,Product Design,Mid,50,Project Manager,50948,1.2,PDD0720,5,7.522291440984054,Jira,1.3
EMP3795,Software Development,Junior,51,Project Manager,124746,3.0,PDD0847,1,1.5657754100016725,Slack,3.0
EMP3796,Data Analysis,Junior,94,Analyst,88127,1.6,PDD0592,7,10.524018748951706,Slack,1.5
EMP3797,Project Management,Mid,94,Designer,147169,1.4,PDD0646,4,6.140447581992667,GitHub,1.3
EMP3798,Product Design,Junior,63,Analyst,146018,1.4,PDD0541,6,9.063334139946871,GitHub,1.2
EMP3799,Project Management,Junior,77,Project Manager,104277,3.8,PDD0936,2,2.9909409172170975,GitHub,3.8
EMP3800,Market Analysis,Senior,93,Designer,100494,4.6,PDD0913,4,6.097034730561287,Slack,4.6
EMP3801,Data Analysis,Junior,70,Analyst,60138,4.7,PDD0296,5,7.506253293794261,Jira,4.7
EMP3802,Product Design,Senior,69,Designer,125248,4.7,PDD0327,6,9.060434853326193,Jira,4.5
EMP3803,Product Design,Junior,83,Designer,110341,3.7,PDD0610,1,1.5958676740736817,Jira,3.7
EMP3804,Software Development,Senior,83,Developer,116974,4.7,PDD0109,4,6.157023098359061,Jira,4.7
EMP3805,Market Analysis,Mid,95,Developer,56036,1.5,PDD0311,2,3.177940376122903,GitHub,1.6
EMP3806,Market Analysis,Senior,88,Designer,132957,3.4,PDD0612,10,15.194474210398102,Slack,3.4
EMP3807,Product Design,Junior,53,Project Manager,88095,4.0,PDD0794,1,1.6018142104385187,GitHub,4.0
EMP3808,Project Management,Senior,92,Project Manager,99153,4.8,PDD0026,11,16.492860100009043,Jira,4.9
EMP3809,Product Design,Senior,77,Designer,58721,2.3,PDD0395,11,16.53654522616091,Jira,2.3
EMP3810,Product Design,Senior,88,Designer,106354,3.3,PDD0246,9,13.435814017138346,Jira,3.4
EMP3811,Product Design,Mid,50,Developer,98077,2.6,PDD0281,1,1.4568315410207593,GitHub,2.7
EMP3812,Product Design,Junior,94,Project Manager,54857,3.2,PDD0868,2,3.0178307870410186,Slack,3.2
EMP3813,Product Design,Senior,57,Developer,134049,3.0,PDD0170,9,13.566021725322678,Jira,3.0
EMP3814,Product Design,Mid,65,Project Manager,114338,4.4,PDD0176,8,11.935071768487477,Slack,4.5
EMP3815,Project Management,Senior,97,Project Manager,136808,4.3,PDD0514,10,15.043035350696337,Slack,4.3
EMP3816,Data Analysis,Senior,94,Analyst,53554,2.6,PDD0617,10,14.852615205437655,GitHub,2.5
EMP3817,Data Analysis,Junior,80,Designer,147670,2.1,PDD0604,10,14.971142766595646,GitHub,2.1
EMP3818,Software Development,Mid,56,Analyst,59701,4.4,PDD0257,4,6.081613555105896,Slack,4.5
EMP3819,Data Analysis,Senior,54,Project Manager,129307,4.8,PDD0134,2,2.9901800535395373,Slack,4.8
EMP3820,Project Management,Junior,51,Developer,68229,1.1,PDD0503,8,12.139504563306222,GitHub,1.0
EMP3821,Product Design,Senior,90,Designer,143711,3.0,PDD0040,3,4.569039815460535,Slack,3.1
EMP3822,Market Analysis,Junior,97,Analyst,53475,4.1,PDD0292,10,14.815657611738871,Slack,4.1
EMP3823,Project Management,Mid,53,Project Manager,84948,4.9,PDD0257,1,1.53366056449191,Slack,4.9
EMP3824,Market Analysis,Mid,59,Project Manager,106636,3.1,PDD0497,2,3.0023590384486685,Jira,3.1
EMP3825,Software Development,Mid,84,Analyst,121582,3.9,PDD0527,4,6.1278236355969495,Jira,3.9
EMP3826,Project Management,Senior,50,Designer,118375,4.7,PDD0193,1,1.3706188221176683,GitHub,4.9
EMP3827,Product Design,Mid,88,Analyst,116794,2.5,PDD0851,6,9.09835346194916,Jira,2.5
EMP3828,Product Design,Mid,52,Analyst,97231,4.5,PDD0025,4,6.147559762196687,GitHub,4.6
EMP3829,Project Management,Junior,92,Developer,98190,2.1,PDD0590,11,16.649905182978607,GitHub,2.1
EMP3830,Project Management,Mid,94,Developer,66727,3.9,PDD0854,6,8.989017380313577,Slack,4.0
EMP3831,Product Design,Junior,75,Analyst,141260,4.8,PDD0343,5,7.592185393827005,GitHub,4.8
